Label;Area;XM;YM;Width;Height;Circ.;AR;Round;Area_mm2;Days;Plate_location;Drop_size_init;Cell_num_init;Plate;XM_corr;YM_corr;Voronoi_area;Place;Column
s11013.jpg_a-1.tif;2019;434.54;227.18;51;52;0.88;1.01;0.99;36.30901805;1;D6;5;8000;S1;357.16;0;18749;Corner;D
s11013.jpg_a-1.tif;1684;434.48;363.93;48;46;0.91;1.03;0.97;30.28449054;1;D5;4;8000;S1;357.1;136.75;21534;Edge;D
s11013.jpg_a-1.tif;1329;437.67;503.99;42;42;0.9;1.02;0.98;23.90028974;1;D4;3;8000;S1;360.29;276.81;21147;Edge;D
s11013.jpg_a-1.tif;1264;319.58;508.59;41;40;0.88;1.03;0.97;22.73135157;1;C4;3;4000;S1;242.2;281.41;16934;Mid;C
s11013.jpg_a-1.tif;947;438.36;644.11;36;35;0.89;1.03;0.97;17.03053001;1;D3;2;8000;S1;360.98;416.93;21704;Edge;D
s11013.jpg_a-1.tif;663;196.75;649.28;30;29;0.91;1.07;0.93;11.92316937;1;B3;2;2000;S1;119.37;422.1;17284;Mid;B
s11013.jpg_a-1.tif;728;321.48;649.28;31;30;0.9;1.03;0.97;13.09210755;1;C3;2;4000;S1;244.1;422.1;17071;Mid;C
s11013.jpg_a-1.tif;423;326.89;780.65;24;25;0.87;1.06;0.94;7.607089962;1;C2;1;4000;S1;249.51;553.47;16112;Mid;C
s11013.jpg_a-1.tif;687;441.43;784.84;30;30;0.93;1.01;0.99;12.35477731;1;D2;1;8000;S1;364.05;557.66;21936;Edge;D
s11013.jpg_a-1.tif;448;77.38;785.62;25;23;0.86;1.06;0.94;8.056681568;1;A2;1;1000;S1;0;558.44;20053;Edge;A
s11013.jpg_a-1.tif;494;200.93;786.57;26;25;0.89;1.04;0.96;8.883930122;1;B2;1;2000;S1;123.55;559.39;16230;Mid;B
s11013.jpg_b-1.tif;2382;305.88;88.33;61;58;0.61;1.03;0.97;42.83708816;1;C6;5;4000;S2;233.68;0;15465;Edge;C
s11013.jpg_b-1.tif;2511;416.8;91.96;58;59;0.79;1.06;0.94;45.15698084;1;D6;5;8000;S2;344.6;3.63;23455;Corner;D
s11013.jpg_b-1.tif;819;433.62;650.97;33;33;0.89;1.02;0.98;14.72862099;1;D2;1;8000;S2;361.42;562.64;22816;Edge;D
s11013.jpg_b-1.tif;734;188.01;656.19;32;30;0.63;1.14;0.88;13.20000953;1;B2;1;2000;S2;115.81;567.86;16166;Mid;B
s11013.jpg_b-1.tif;624;438.98;781.68;28;29;0.92;1.02;0.98;11.22180647;1;D1;0.5;8000;S2;366.78;693.35;25825;Corner;D
s11013.jpg_b-1.tif;582;318.72;785.19;28;28;0.92;1.01;0.99;10.46649257;1;C1;0.5;4000;S2;246.52;696.86;19114;Edge;C
s11013.jpg_b-1.tif;541;192.45;787.11;27;26;0.93;1.06;0.94;9.72916234;1;B1;0.5;2000;S2;120.25;698.78;18834;Edge;B
s11013.jpg_b-1.tif;485;72.2;791.54;26;27;0.75;1.07;0.94;8.722077144;1;A1;0.5;1000;S2;0;703.21;21032;Corner;A
s11014.jpg_a-1.tif;3261;442.35;72.06;63;70;0.67;1.09;0.92;58.644729;2;D6;5;8000;S1;365.56;0;18749;Corner;D
s11014.jpg_a-1.tif;2573;325.36;216.34;58;58;0.89;1;1;46.27196802;2;C5;4;4000;S1;248.57;144.28;16406;Mid;C
s11014.jpg_a-1.tif;2520;201.86;218.92;56;58;0.9;1.02;0.98;45.31883382;2;B5;4;2000;S1;125.07;146.86;16974;Mid;B
s11014.jpg_a-1.tif;2719;442.77;221.52;59;61;0.85;1.02;0.98;48.897583;2;D5;4;8000;S1;365.98;149.46;21534;Edge;D
s11014.jpg_a-1.tif;2556;76.79;227.21;58;59;0.88;1.03;0.97;45.96624573;2;A5;4;1000;S1;0;155.15;21100;Edge;A
s11014.jpg_a-1.tif;2405;443.25;358.04;56;58;0.86;1.01;0.99;43.25071243;2;D4;3;8000;S1;366.46;285.98;21147;Edge;D
s11014.jpg_a-1.tif;2175;328.7;356.99;53;54;0.85;1.02;0.99;39.11446967;2;C4;3;4000;S1;251.91;284.93;16934;Mid;C
s11014.jpg_a-1.tif;2218;201.4;364.12;54;55;0.89;1.01;0.99;39.88776723;2;B4;3;2000;S1;124.61;292.06;17954;Mid;B
s11014.jpg_a-1.tif;2190;77.09;365.11;54;53;0.88;1.04;0.96;39.38422463;2;A4;3;1000;S1;0.3;293.05;20937;Edge;A
s11014.jpg_a-1.tif;1900;447.04;497.88;51;50;0.83;1.02;0.98;34.16896201;2;D3;2;8000;S1;370.25;425.82;21704;Edge;D
s11014.jpg_a-1.tif;1853;328.68;502.74;50;50;0.88;1.03;0.97;33.32372979;2;C3;2;4000;S1;251.89;430.68;17071;Mid;C
s11014.jpg_a-1.tif;1781;207.64;508.21;48;48;0.88;1.02;0.98;32.02890596;2;B3;2;2000;S1;130.85;436.15;17284;Mid;B
s11014.jpg_a-1.tif;1410;448.37;638.16;43;43;0.89;1.01;0.99;25.35696654;2;D2;1;8000;S1;371.58;566.1;21936;Edge;D
s11014.jpg_a-1.tif;1252;331.04;643.08;41;42;0.82;1.07;0.93;22.5155476;2;C2;1;4000;S1;254.25;571.02;16112;Mid;C
s11014.jpg_a-1.tif;1142;206.27;644.5;39;39;0.89;1.02;0.98;20.53734453;2;B2;1;2000;S1;129.48;572.44;16230;Mid;B
s11014.jpg_a-1.tif;1226;86.58;647.23;41;40;0.87;1.04;0.96;22.04797233;2;A2;1;1000;S1;9.79;575.17;20053;Edge;A
s11014.jpg_a-1.tif;776;337.53;775.39;31;32;0.9;1.02;0.98;13.95532343;2;C1;0.5;4000;S1;260.74;703.33;18896;Edge;C
s11014.jpg_a-1.tif;1096;452.41;778.61;37;37;0.91;1.01;0.99;19.71009598;2;D1;0.5;8000;S1;375.62;706.55;25639;Corner;D
s11014.jpg_a-1.tif;916;211.43;782.86;34;38;0.78;1.09;0.92;16.47303642;2;B1;0.5;2000;S1;134.64;710.8;20497;Edge;B
s11018.jpg_a-1.tif;5735;452.97;70.93;87;86;0.87;1.03;0.97;103.1363143;6;D6;5;8000;S1;372.22;0;18749;Corner;D
s11018.jpg_a-1.tif;5139;333.39;75.13;81;83;0.88;1.02;0.98;92.4180504;6;C6;5;4000;S1;252.64;4.2;14858;Edge;C
s11018.jpg_a-1.tif;5413;80.75;79.45;84;84;0.88;1.01;0.99;97.34557439;6;A6;5;1000;S1;0;8.52;18776;Corner;A
s11018.jpg_a-1.tif;5196;207.31;79.14;82;82;0.86;1.02;0.98;93.44311926;6;B6;5;2000;S1;126.56;8.21;15432;Edge;B
s11018.jpg_a-1.tif;4728;332.81;212.15;79;77;0.9;1.02;0.98;85.0267644;6;C5;4;4000;S1;252.06;141.22;16406;Mid;C
s11018.jpg_a-1.tif;4819;209.41;213.99;79;79;0.9;1.01;0.99;86.66327785;6;B5;4;2000;S1;128.66;143.06;16974;Mid;B
s11018.jpg_a-1.tif;5320;451.6;218.08;82;84;0.9;1.02;0.98;95.67309362;6;D5;4;8000;S1;370.85;147.15;21534;Edge;D
s11018.jpg_a-1.tif;4924;83.36;220.21;82;80;0.86;1.03;0.97;88.55156259;6;A5;4;1000;S1;2.61;149.28;21100;Edge;A
s11018.jpg_a-1.tif;4865;451.04;354.95;81;79;0.89;1.01;0.99;87.4905264;6;D4;3;8000;S1;370.29;284.02;21147;Edge;D
s11018.jpg_a-1.tif;4296;334.39;353.31;75;74;0.89;1.04;0.96;77.25782146;6;C4;3;4000;S1;253.64;282.38;16934;Mid;C
s11018.jpg_a-1.tif;4469;207.09;358.16;76;76;0.89;1.02;0.98;80.36899537;6;B4;3;2000;S1;126.34;287.23;17954;Mid;B
s11018.jpg_a-1.tif;4385;82.31;358.72;77;75;0.89;1.01;0.99;78.85836758;6;A4;3;1000;S1;1.56;287.79;20937;Edge;A
s11018.jpg_a-1.tif;4393;453.18;494.9;77;75;0.87;1.02;0.98;79.00223689;6;D3;2;8000;S1;372.43;423.97;21704;Edge;D
s11018.jpg_a-1.tif;4025;333.18;498.78;73;71;0.9;1.05;0.95;72.38424846;6;C3;2;4000;S1;252.43;427.85;17071;Mid;C
s11018.jpg_a-1.tif;3955;84.6;502.04;72;72;0.9;1.01;0.99;71.12539197;6;A3;2;1000;S1;3.85;431.11;21052;Edge;A
s11018.jpg_a-1.tif;3963;212.16;502.64;73;71;0.88;1.03;0.97;71.26926128;6;B3;2;2000;S1;131.41;431.71;17284;Mid;B
s11018.jpg_a-1.tif;3904;452.9;635.09;71;70;0.9;1.02;0.98;70.20822509;6;D2;1;8000;S1;372.15;564.16;21936;Edge;D
s11018.jpg_a-1.tif;3398;88.59;640.5;68;66;0.89;1.04;0.96;61.108491;6;A2;1;1000;S1;7.84;569.57;20053;Edge;A
s11018.jpg_a-1.tif;3273;209.29;639.3;66;65;0.89;1.03;0.97;58.86053297;6;B2;1;2000;S1;128.54;568.37;16230;Mid;B
s11018.jpg_a-1.tif;3363;334.25;639.55;66;65;0.9;1.01;0.99;60.47906275;6;C2;1;4000;S1;253.5;568.62;16112;Mid;C
s11018.jpg_a-1.tif;2904;339.45;771.3;61;65;0.86;1.01;0.99;52.22456088;6;C1;0.5;4000;S1;258.7;700.37;18896;Edge;C
s11018.jpg_a-1.tif;3613;454.85;775.98;68;69;0.89;1.01;0.99;64.9749788;6;D1;0.5;8000;S1;374.1;705.05;25639;Corner;D
s11018.jpg_a-1.tif;3104;89.2;775.43;65;64;0.89;1.04;0.96;55.82129372;6;A1;0.5;1000;S1;8.45;704.5;24266;Corner;A
s11018.jpg_a-1.tif;3174;213.38;776.7;64;63;0.89;1.01;0.99;57.08015021;6;B1;0.5;2000;S1;132.63;705.77;20497;Edge;B
s11018.jpg_b-1.tif;5164;309.46;90.48;82;81;0.9;1.02;0.98;92.867642;6;C6;5;4000;S2;247.54;0;15465;Edge;C
s11018.jpg_b-1.tif;5684;422.02;92.72;85;86;0.89;1.01;0.99;102.2191474;6;D6;5;8000;S2;360.1;2.24;23455;Corner;D
s11018.jpg_b-1.tif;5171;188.07;91.81;81;81;0.91;1.01;0.99;92.99352765;6;B6;5;2000;S2;126.15;1.33;16284;Edge;B
s11018.jpg_b-1.tif;5406;61.92;100.61;83;84;0.9;1.02;0.98;97.21968874;6;A6;5;1000;S2;0;10.13;18397;Corner;A
s11018.jpg_b-1.tif;5284;432.32;233.33;83;82;0.9;1.02;0.98;95.02568171;6;D5;4;8000;S2;370.4;142.85;23256;Edge;D
s11018.jpg_b-1.tif;4662;316.02;236.06;79;78;0.89;1.01;0.99;83.83984257;6;C5;4;4000;S2;254.1;145.58;16362;Mid;C
s11018.jpg_b-1.tif;4829;68.05;237.35;80;78;0.9;1.02;0.98;86.84311449;6;A5;4;1000;S2;6.13;146.87;19032;Edge;A
s11018.jpg_b-1.tif;4668;190.78;238.33;79;77;0.9;1.03;0.97;83.94774455;6;B5;4;2000;S2;128.86;147.85;17147;Mid;B
s11018.jpg_b-1.tif;4772;436.12;367.38;79;77;0.9;1.02;0.98;85.81804563;6;D4;3;8000;S2;374.2;276.9;23526;Edge;D
s11018.jpg_b-1.tif;4253;316.16;368.62;74;74;0.89;1.01;0.99;76.4845239;6;C4;3;4000;S2;254.24;278.14;16704;Mid;C
s11018.jpg_b-1.tif;4368;193.58;374.31;76;75;0.89;1.01;0.99;78.55264529;6;B4;3;2000;S2;131.66;283.83;17207;Mid;B
s11018.jpg_b-1.tif;4522;69.65;380.15;77;76;0.88;1.02;0.98;81.32212958;6;A4;3;1000;S2;7.73;289.67;19461;Edge;A
s11018.jpg_b-1.tif;4382;437.61;512.3;76;75;0.89;1.01;0.99;78.80441659;6;D3;2;8000;S2;375.69;421.82;24154;Edge;D
s11018.jpg_b-1.tif;3891;321.52;519.05;71;71;0.9;1.01;0.99;69.97443746;6;C3;2;4000;S2;259.6;428.57;16907;Mid;C
s11018.jpg_b-1.tif;4071;196.35;521.4;73;73;0.9;1;1;73.21149701;6;B3;2;2000;S2;134.43;430.92;17640;Mid;B
s11018.jpg_b-1.tif;3935;75.2;523.09;72;72;0.89;1;1;70.76571868;6;A3;2;1000;S2;13.28;432.61;19063;Edge;A
s11018.jpg_b-1.tif;3691;444.46;652.51;70;69;0.9;1.01;0.99;66.37770461;6;D2;1;8000;S2;382.54;562.03;22816;Edge;D
s11018.jpg_b-1.tif;3219;319.94;655.09;65;64;0.9;1.02;0.98;57.8894151;6;C2;1;4000;S2;258.02;564.61;16049;Mid;C
s11018.jpg_b-1.tif;3363;197.55;659.89;67;65;0.91;1.03;0.97;60.47906275;6;B2;1;2000;S2;135.63;569.41;16166;Mid;B
s11018.jpg_b-1.tif;3335;75.74;661.34;67;65;0.88;1.03;0.97;59.97552015;6;A2;1;1000;S2;13.82;570.86;18232;Edge;A
s11018.jpg_b-1.tif;3430;450.63;783.76;67;67;0.9;1.02;0.98;61.68396825;6;D1;0.5;8000;S2;388.71;693.28;25825;Corner;D
s11018.jpg_b-1.tif;3167;329.36;788.8;64;65;0.88;1.01;0.99;56.95426457;6;C1;0.5;4000;S2;267.44;698.32;19114;Edge;C
s11018.jpg_b-1.tif;3146;203;792.17;65;63;0.9;1.03;0.97;56.57660762;6;B1;0.5;2000;S2;141.08;701.69;18834;Edge;B
s11018.jpg_b-1.tif;2873;83.89;797.42;62;62;0.86;1.01;0.99;51.66706729;6;A1;0.5;1000;S2;21.97;706.94;21032;Corner;A
s11019.jpg_a-1.tif;6208;440.24;81.19;89;90;0.91;1.02;0.98;111.6425874;7;D6;5;8000;S1;375.22;0;18749;Corner;D
s11019.jpg_a-1.tif;5879;67.96;83.12;87;87;0.9;1.01;0.99;105.7259619;7;A6;5;1000;S1;2.94;1.93;18776;Corner;A
s11019.jpg_a-1.tif;5552;320.88;82.94;84;85;0.9;1.01;0.99;99.84530372;7;C6;5;4000;S1;255.86;1.75;14858;Edge;C
s11019.jpg_a-1.tif;5541;194.86;84.74;84;85;0.9;1.02;0.98;99.64748341;7;B6;5;2000;S1;129.84;3.55;15432;Edge;B
s11019.jpg_a-1.tif;5032;194.74;220.39;82;80;0.91;1.01;0.99;90.49379832;7;B5;4;2000;S1;129.72;139.2;16974;Mid;B
s11019.jpg_a-1.tif;5086;318.26;220.64;81;81;0.91;1.01;0.99;91.46491619;7;C5;4;4000;S1;253.24;139.45;16406;Mid;C
s11019.jpg_a-1.tif;5306;68.68;224.96;84;82;0.9;1.02;0.98;95.42132232;7;A5;4;1000;S1;3.66;143.77;21100;Edge;A
s11019.jpg_a-1.tif;5259;434;228.59;79;83;0.9;1.07;0.93;94.5760901;7;D5;4;8000;S1;368.98;147.4;21534;Edge;D
s11019.jpg_a-1.tif;4939;65.02;362.48;81;79;0.89;1.02;0.98;88.82131755;7;A4;3;1000;S1;0;281.29;20937;Edge;A
s11019.jpg_a-1.tif;4665;317.44;361.4;78;77;0.9;1.01;0.99;83.89379356;7;C4;3;4000;S1;252.42;280.21;16934;Mid;C
s11019.jpg_a-1.tif;5089;432.32;364.97;79;81;0.9;1.03;0.97;91.51886718;7;D4;3;8000;S1;367.3;283.78;21147;Edge;D
s11019.jpg_a-1.tif;4787;190.06;364.49;78;79;0.91;1.01;0.99;86.08780059;7;B4;3;2000;S1;125.04;283.3;17954;Mid;B
s11019.jpg_a-1.tif;4470;431.17;504.28;73;76;0.89;1.05;0.95;80.38697904;7;D3;2;8000;S1;366.15;423.09;21704;Edge;D
s11019.jpg_a-1.tif;4506;65.17;505.76;77;76;0.9;1.01;0.99;81.03439095;7;A3;2;1000;S1;0.15;424.57;21052;Edge;A
s11019.jpg_a-1.tif;4404;313.73;506.62;76;75;0.9;1.03;0.97;79.2000572;7;C3;2;4000;S1;248.71;425.43;17071;Mid;C
s11019.jpg_a-1.tif;4370;192.49;508.38;75;75;0.91;1.01;0.99;78.58861261;7;B3;2;2000;S1;127.47;427.19;17284;Mid;B
s11019.jpg_a-1.tif;3861;66.94;643.81;72;71;0.91;1.01;0.99;69.43492753;7;A2;1;1000;S1;1.92;562.62;20053;Edge;A
s11019.jpg_a-1.tif;4225;430.3;644.82;74;73;0.9;1.01;0.99;75.9809813;7;D2;1;8000;S1;365.28;563.63;21936;Edge;D
s11019.jpg_a-1.tif;3562;187.82;644.38;68;67;0.91;1.02;0.98;64.05781193;7;B2;1;2000;S1;122.8;563.19;16230;Mid;B
s11019.jpg_a-1.tif;3629;312.64;647.07;69;68;0.91;1.01;0.99;65.26271743;7;C2;1;4000;S1;247.62;565.88;16112;Mid;C
s11019.jpg_a-1.tif;3609;65.36;778.84;69;68;0.91;1.01;0.99;64.90304415;7;A1;0.5;1000;S1;0.34;697.65;24266;Corner;A
s11019.jpg_a-1.tif;3301;315.57;779.46;65;65;0.91;1.01;0.99;59.36407557;7;C1;0.5;4000;S1;250.55;698.27;18896;Edge;C
s11019.jpg_a-1.tif;3577;189.78;782.38;68;67;0.92;1.01;0.99;64.32756689;7;B1;0.5;2000;S1;124.76;701.19;20497;Edge;B
s11019.jpg_a-1.tif;4086;430.54;785.64;71;73;0.9;1.02;0.98;73.48125198;7;D1;0.5;8000;S1;365.52;704.45;25639;Corner;D
s11020.jpg_a-1.tif;6656;433.47;64.37;93;93;0.89;1.03;0.97;119.699269;8;D6;5;8000;S1;372.69;0;18749;Corner;D
s11020.jpg_a-1.tif;5954;313.89;68.13;87;88;0.89;1.02;0.98;107.0747367;8;C6;5;4000;S1;253.11;3.76;14858;Edge;C
s11020.jpg_a-1.tif;6259;60.78;74.16;91;89;0.87;1.02;0.98;112.5597543;8;A6;5;1000;S1;0;9.79;18776;Corner;A
s11020.jpg_a-1.tif;6008;187.77;72.84;89;88;0.87;1.01;0.99;108.0458546;8;B6;5;2000;S1;126.99;8.47;15432;Edge;B
s11020.jpg_a-1.tif;5775;313.93;206.27;96;84;0.74;1.11;0.9;103.8556608;8;C5;4;4000;S1;253.15;141.9;16406;Mid;C
s11020.jpg_a-1.tif;5488;191.51;208.77;86;83;0.86;1.02;0.98;98.69434921;8;B5;4;2000;S1;130.73;144.4;16974;Mid;B
s11020.jpg_a-1.tif;6160;433.57;211.46;90;89;0.88;1.02;0.98;110.7793716;8;D5;4;8000;S1;372.79;147.09;21534;Edge;D
s11020.jpg_a-1.tif;5686;64.72;216.2;86;85;0.88;1.02;0.98;102.2551147;8;A5;4;1000;S1;3.94;151.83;21100;Edge;A
s11020.jpg_a-1.tif;5081;317.04;346.99;86;82;0.82;1.03;0.97;91.37499787;8;C4;3;4000;S1;256.26;282.62;16934;Mid;C
s11020.jpg_a-1.tif;5193;431.3;348.14;82;82;0.83;1.03;0.97;93.38916826;8;D4;3;8000;S1;370.52;283.77;21147;Edge;D
s11020.jpg_a-1.tif;5423;64.08;353.48;85;85;0.89;1;1;97.52541103;8;A4;3;1000;S1;3.3;289.11;20937;Edge;A
s11020.jpg_a-1.tif;5068;189.86;353.32;86;80;0.84;1.05;0.95;91.14121024;8;B4;3;2000;S1;129.08;288.95;17954;Mid;B
s11020.jpg_a-1.tif;5221;436.18;488.03;83;82;0.89;1.01;0.99;93.89271086;8;D3;2;8000;S1;375.4;423.66;21704;Edge;D
s11020.jpg_a-1.tif;4796;316.52;492.21;84;77;0.83;1.05;0.95;86.24965357;8;C3;2;4000;S1;255.74;427.84;17071;Mid;C
s11020.jpg_a-1.tif;4936;66.78;497.16;81;82;0.87;1.01;0.99;88.76736656;8;A3;2;1000;S1;6;432.79;21052;Edge;A
s11020.jpg_a-1.tif;4692;195.43;496.8;85;78;0.8;1.05;0.95;84.37935249;8;B3;2;2000;S1;134.65;432.43;17284;Mid;B
s11020.jpg_a-1.tif;4779;436.34;627.86;78;78;0.89;1.01;0.99;85.94393128;8;D2;1;8000;S1;375.56;563.49;21936;Edge;D
s11020.jpg_a-1.tif;3930;192.83;633.1;72;72;0.89;1.01;0.99;70.67580036;8;B2;1;2000;S1;132.05;568.73;16230;Mid;B
s11020.jpg_a-1.tif;4016;318.02;633.1;72;72;0.91;1.01;0.99;72.22239548;8;C2;1;4000;S1;257.24;568.73;16112;Mid;C
s11020.jpg_a-1.tif;4234;72.3;634.98;74;74;0.9;1.01;0.99;76.14283428;8;A2;1;1000;S1;11.52;570.61;20053;Edge;A
s11020.jpg_a-1.tif;4608;439.73;769.33;78;78;0.87;1.02;0.98;82.8687247;8;D1;0.5;8000;S1;378.95;704.96;25639;Corner;D
s11020.jpg_a-1.tif;3694;323.97;765.38;69;69;0.91;1.01;0.99;66.43165561;8;C1;0.5;4000;S1;263.19;701.01;18896;Edge;C
s11020.jpg_a-1.tif;3979;73.12;770.41;73;72;0.85;1.02;0.98;71.55699991;8;A1;0.5;1000;S1;12.34;706.04;24266;Corner;A
s11020.jpg_a-1.tif;3923;197.8;771.09;71;71;0.9;1.01;0.99;70.54991471;8;B1;0.5;2000;S1;137.02;706.72;20497;Edge;B
s11020.jpg_b-1.tif;6047;187.05;82.82;87;89;0.9;1.02;0.98;108.7472175;8;B6;5;2000;S2;126.41;0;16284;Edge;B
s11020.jpg_b-1.tif;6022;308.61;83.98;87;88;0.86;1.01;0.99;108.2976259;8;C6;5;4000;S2;247.97;1.16;15465;Edge;C
s11020.jpg_b-1.tif;6805;421.53;88.27;93;94;0.9;1;1;122.378835;8;D6;5;8000;S2;360.89;5.45;23455;Corner;D
s11020.jpg_b-1.tif;6249;60.64;88.81;89;89;0.89;1.02;0.98;112.3799177;8;A6;5;1000;S2;0;5.99;18397;Corner;A
s11020.jpg_b-1.tif;5642;64.12;226.04;87;85;0.89;1.03;0.98;101.4638335;8;A5;4;1000;S2;3.48;143.22;19032;Edge;A
s11020.jpg_b-1.tif;6246;428.26;229.1;90;89;0.91;1.02;0.98;112.3259667;8;D5;4;8000;S2;367.62;146.28;23256;Edge;D
s11020.jpg_b-1.tif;5446;186.75;228.92;84;84;0.89;1.02;0.99;97.93903531;8;B5;4;2000;S2;126.11;146.1;17147;Mid;B
s11020.jpg_b-1.tif;5448;311.98;229.13;84;84;0.91;1.01;0.99;97.97500264;8;C5;4;4000;S2;251.34;146.31;16362;Mid;C
s11020.jpg_b-1.tif;5683;429.54;363.42;87;86;0.89;1.03;0.97;102.2011637;8;D4;3;8000;S2;368.9;280.6;23526;Edge;D
s11020.jpg_b-1.tif;4959;309.28;362.22;80;80;0.9;1.02;0.98;89.18099084;8;C4;3;4000;S2;248.64;279.4;16704;Mid;C
s11020.jpg_b-1.tif;5091;186.52;365.29;83;81;0.9;1.01;0.99;91.55483451;8;B4;3;2000;S2;125.88;282.47;17207;Mid;B
s11020.jpg_b-1.tif;5316;62.84;368.33;85;83;0.87;1.02;0.98;95.60115896;8;A4;3;1000;S2;2.2;285.51;19461;Edge;A
s11020.jpg_b-1.tif;5313;428.04;508.23;83;83;0.9;1.01;0.99;95.54720797;8;D3;2;8000;S2;367.4;425.41;24154;Edge;D
s11020.jpg_b-1.tif;4786;64.74;511.25;78;79;0.91;1;1;86.06981693;8;A3;2;1000;S2;4.1;428.43;19063;Edge;A
s11020.jpg_b-1.tif;4783;186.38;512.12;79;79;0.9;1.01;0.99;86.01586594;8;B3;2;2000;S2;125.74;429.3;17640;Mid;B
s11020.jpg_b-1.tif;4601;311.51;512.48;79;76;0.9;1.02;0.98;82.74283905;8;C3;2;4000;S2;250.87;429.66;16907;Mid;C
s11020.jpg_b-1.tif;4591;431.74;648.44;78;77;0.9;1.02;0.98;82.56300241;8;D2;1;8000;S2;371.1;565.62;22816;Edge;D
s11020.jpg_b-1.tif;4253;62.02;650.05;75;75;0.9;1.02;0.98;76.4845239;8;A2;1;1000;S2;1.38;567.23;18232;Edge;A
s11020.jpg_b-1.tif;3894;307.08;648.33;72;71;0.88;1.03;0.97;70.02838845;8;C2;1;4000;S2;246.44;565.51;16049;Mid;C
s11020.jpg_b-1.tif;4062;184.59;650.56;74;71;0.9;1.04;0.96;73.04964404;8;B2;1;2000;S2;123.95;567.74;16166;Mid;B
s11020.jpg_b-1.tif;4394;435.01;779.76;76;75;0.91;1.02;0.98;79.02022056;8;D1;0.5;8000;S2;374.37;696.94;25825;Corner;D
s11020.jpg_b-1.tif;3960;313.68;782.46;72;72;0.9;1.01;0.99;71.21531029;8;C1;0.5;4000;S2;253.04;699.64;19114;Edge;C
s11020.jpg_b-1.tif;3875;187.54;782.97;71;70;0.91;1.02;0.98;69.68669883;8;B1;0.5;2000;S2;126.9;700.15;18834;Edge;B
s11020.jpg_b-1.tif;3980;66.43;785.62;72;72;0.9;1.01;0.99;71.57498357;8;A1;0.5;1000;S2;5.79;702.8;21032;Corner;A
s11021.jpg_a-1.tif;6910;445.53;68.67;95;96;0.87;1.01;0.99;124.2671197;9;D6;5;8000;S1;373.73;0;18749;Corner;D
s11021.jpg_a-1.tif;5919;325;71.66;86;88;0.88;1.01;0.99;106.4453085;9;C6;5;4000;S1;253.2;2.99;14858;Edge;C
s11021.jpg_a-1.tif;6305;71.8;75.03;89;91;0.89;1.02;0.98;113.3870029;9;A6;5;1000;S1;0;6.36;18776;Corner;A
s11021.jpg_a-1.tif;5946;198.8;75.42;88;87;0.89;1;1;106.9308674;9;B6;5;2000;S1;127;6.75;15432;Edge;B
s11021.jpg_a-1.tif;5456;323.97;209.83;85;84;0.89;1.02;0.98;98.11887195;9;C5;4;4000;S1;252.17;141.16;16406;Mid;C
s11021.jpg_a-1.tif;5416;200.49;210.9;85;83;0.88;1.03;0.97;97.39952538;9;B5;4;2000;S1;128.69;142.23;16974;Mid;B
s11021.jpg_a-1.tif;6370;443.43;216;91;91;0.87;1.01;0.99;114.555941;9;D5;4;8000;S1;371.63;147.33;21534;Edge;D
s11021.jpg_a-1.tif;5726;74.14;217;87;86;0.89;1.01;0.99;102.9744613;9;A5;4;1000;S1;2.34;148.33;21100;Edge;A
s11021.jpg_a-1.tif;5974;441.93;352.64;88;87;0.89;1.01;0.99;107.43441;9;D4;3;8000;S1;370.13;283.97;21147;Edge;D
s11021.jpg_a-1.tif;5170;325.23;350.62;82;82;0.89;1.01;0.99;92.97554399;9;C4;3;4000;S1;253.43;281.95;16934;Mid;C
s11021.jpg_a-1.tif;5504;71.85;354.63;84;84;0.88;1.01;0.99;98.98208783;9;A4;3;1000;S1;0.05;285.96;20937;Edge;A
s11021.jpg_a-1.tif;5279;197.86;355.33;84;83;0.9;1.02;0.98;94.93576339;9;B4;3;2000;S1;126.06;286.66;17954;Mid;B
s11021.jpg_a-1.tif;5645;443.82;492.6;86;85;0.88;1.01;0.99;101.5177845;9;D3;2;8000;S1;372.02;423.93;21704;Edge;D
s11021.jpg_a-1.tif;4990;323.27;495.85;81;80;0.9;1.02;0.98;89.73848443;9;C3;2;4000;S1;251.47;427.18;17071;Mid;C
s11021.jpg_a-1.tif;5134;73.85;498.17;84;81;0.87;1.01;0.99;92.32813207;9;A3;2;1000;S1;2.05;429.5;21052;Edge;A
s11021.jpg_a-1.tif;4876;202.03;499.23;80;79;0.9;1.01;0.99;87.68834671;9;B3;2;2000;S1;130.23;430.56;17284;Mid;B
s11021.jpg_a-1.tif;5178;443.17;632.63;82;81;0.89;1;1;93.1194133;9;D2;1;8000;S1;371.37;563.96;21936;Edge;D
s11021.jpg_a-1.tif;4516;77.46;636.27;78;75;0.88;1.03;0.97;81.21422759;9;A2;1;1000;S1;5.66;567.6;20053;Edge;A
s11021.jpg_a-1.tif;4165;198.72;635.18;75;73;0.89;1.04;0.97;74.90196145;9;B2;1;2000;S1;126.92;566.51;16230;Mid;B
s11021.jpg_a-1.tif;4215;323.85;636.61;76;73;0.86;1.03;0.97;75.80114466;9;C2;1;4000;S1;252.05;567.94;16112;Mid;C
s11021.jpg_a-1.tif;4030;328.66;769.48;73;73;0.89;1;1;72.47416678;9;C1;0.5;4000;S1;256.86;700.81;18896;Edge;C
